sentiment,tweets
-1,aracı şirket 12 kısmını rüşvet çin'e vermiş ifadesi şimdi parti rüşveti dğmenle sağlatacaklar riske atmış aşi tedariki sıkıntıda aşı piyasada kılıçdaroğlu bahane
-1,basit örnek vericem devlet öldürücü salgının aşısını dayatsın canımızı sokakta bulmadık koşa koşa aşı giderdik salgınsahteyasaklarkalksın
-1,2019 tweet atmışım allah isteğimi dünyaya korona gönderdi bence arkadaşlar evime gelip mum dikebilirsiniz bahçeye kuruş para atıp çaput bağlayabilirsiniz
-1,fiziksel aktif olmanın covid-19 enfeksiyonuna pandeminin ruhsal çöküntüye koruma sağlayabileceği önce kanıtlandı iflasetmekistemiyoruz
0,bakanım son elimizde 15 aşı demiştiniz sonra aşı geldi eleştirmek sayı artıkça heyecanlandığım umutlandığım soruyorum
-1,evinde yolda araba vapurda metro yolcu otobüsün uçak bağ bahçe hayvan otlatırken sağarken covid 19 yada corona virüsten ölmedi yalan ocak batırır bitirin yalanı salgınsahteyasaklarkalksın
-1,doğru testim 4 negatif çıktı tomografi covid teşhisi konuldugu ailem karantinaya alındı pcr testine karantina bastan çıktığım karar idi
1,pandemi konusunda verilen guzel haberlere yenisi eklensin usta ogretici magduriyeti son bulsun ustaöğreticilerunutuldu
-1,haftanın yalanları 1 kemal kılıçdaroğlu sinovac 1 doz bedelsiz aşı gönderdi yalanı amac sinovak ticari sır fiyatın ifşa edilerek anlaşmayı sabote etmek aşı takvimini sekteye uğratmak
-1,genel yil sonu seniorlar gece yapılıyordu artik covid hayatımızı aldığı birde sınavların sonucunu fransada özel şekilde aliyoruz umarim saklarlar
-1,gerçekten uyarıda bulunarak vahim durumdan kurtulabileceğimize inanıyor musunuz sn samsun'a yaşayan gerçekten soruyorum covid19 coronavirus
-1,almanya’da kovid-19’la mücadelede başarılı olunması hayata geçirilen kısıtlamalar koalisyonun büyük ortağı cdu’yu vurdu özellikle aşı tedarikinde geç kalınmasının hızlı test tartışmalarının faturası cdu’lu merkel sağlık bakanı spahn’a kesildi
1,pandemi belası bittikten sonra turlara gezilere gelmeyeni terlikle kovalarım haberiniz
-1,aynenn aynenn dünyanın sağlığı normalleşmeden öte gerçekten içim gerçek şekilde yaşayabilsinler covid bitsin rabbim dua ettim sonraki senelerde inşallah
-1,zihniyetin bozukki başka insanlara iftira atıyon gezenlerden banane evde oturuyorum suçum sınav yüzünden korona istemiyorum ogrencilerolmekistemiyor
1,kesinlikle teraslı almayı planlıyorum tabiki allah verirse pandemi yasaklar teraslı evin önemini anlattı mis mangalını yak otur oglunla vakit geçir eşine kahvesini salıncakta sallan sayıyım
-1,son şansımızı denedik saatten sonra çıkıp açıklama yapmaz yarın sınavları yapacaz korona olursam hakkımı helal etmiyorum koronanın içine gönderiyorlar birde sağlık herşeyden önemli diyorlar öğrencilerölmekistemiyor
-1,öğrencilerölmekistemiyor korona bey hafta liselilere bulaşmıyormuş biliyorum başka bişey biliyorsanız anlatın yaa
-1,güneydoğu masmavisorusunun cevabını ağzından kaçırdıçünkü test sayısı peki 1 yıldırtest covid yokdiyen bizleri nedenkomplocu ilan ettiniz salgınsahteyasaklarkalksın
-1,deliricem taciz tecavüz konularında gereksiz yorum fikir yapanların devlet acilen hukuki işlemler başlatılmalı corona psikopatlar bitirecek cahilliğin sonuçları insanlık artık hayvan dürtüleriyle hareket
0,pandemi sonrası üretimin kayacağı ülkelerden olacağımızdan hükümet düşünerek 2023 seçimi öncesi ov-uv hikayenin tarafımızda yıl olacak düşünüyorum
-1,ziyaselcukistifa ogrencilerolmekistemiyor ülkemizde salgına sınav olacağız i̇stanbul kırmızı çoğu ilde corona artışı devam çoğu öğrencinin psijolojisi bozuk ölmek istemiyoruz
1,pandemi aytaç abiye yaradı sahibinden'de cabrioları favoriye eklemiş tekel açsam
-1,hafta eğitim kursunda yüze eğitim kursları görüşmeler yapacağız dua edin pandemi sendromundan sağ selamet kurtulalım beraber para lazım teşekkürler thanks merci beaucoup شكرا لكم pazartesi kurs yabancıdil pendik sultanbeyli kartal
-1,hocam elinizi vicdanınıza koyun covid sürecinde sorumlu olduğunuz dersleri kere işlemeyip alın metinleri okuyun özetleyin dediniz ders anlatmadan fazla beklemiyor musunuz
-1,halilin galatasarayda çıktığı ilk maç olduğunucorona zamandan antreman eksiği göz önünde bulundurmadan yargılamaksaçma
-1,haritalar görünce son 1 haftadır aklıma covid risk haritasından başka gelmiyor haritanın maviye dönme ihtimali zor liberallerin iktidara gelmesi bilemiyorum
-1,sanırım okuyan çoğu kişi korona olucak ailesine bulaştırıp zinvirleme misalı vaka sayısı günde 4 artıcak sanırım başaramadık sanırım önemsemiyorlar sizle direnmek güzeldi öğrencilerölmekistemiyor
-1,i̇lk stajımı yapmışımözel ders veriyorum sınıfımdaki öğrencime -çok güzel aile -ehliyetime yazılmışımkalbim yanında pufffffff korona mk tam sene sonra koronayım
-1,liseye gitmediğin anlayamazsın herkese yapsın hiçkimseye özel korona kalkanımız dünya ertelemiş iptal virüs bitip rahatça yaşayacağımıza onunla yaşarız haftaya türkiyede korona tavan olucak zamanda desteklersiniz
-1,teketekbilim fatih bey sebepden olmamız gereken doz aşı temin edilemez farklı ülkenin aşısı olunabilir
-1,babam koah hastası okula gidip covid babama bulaştırırsam babam ölürse hesabını vericek ziyaselcukistifa öğrencilerölmekistemiyor
-1,abd'de yaş gruplarına covid19'dan ölümlerin ölümlere oranı tablo covid'den yıl gripten ölen insan ölmüş argümanını çürütüyor
1,şenol güneş şimdi i̇stanbul´da kalıp oynamak istiyoruz pandemi ortadan kalkarsa sonra tekrar şehre gidebiliriz bütün taraftarlarla buluşmak istiyoruz i̇stanbul´u i̇stanbul dışını değerlendiriyoruz
-1,joel embiid simmons’ın kuaförlerinin covid-19 testleri pozitif çıktı i̇kinci testlerinde pozitif çıkmasının ardından yıldız isim temaslı olmaları yüzünden nbaallstar gecesi etkinliklerinden çıkarıldılar
-1,43 yaşında sağlık sorunu velim covid nedeniyle vefat genç veli anda hasta iyi salgın küçük örneklemimde felaket durumunda hafta aşı
-1,şimdi başakşehir beşiktaşı yense aykut kocaman dese maçı kazanmak yaradı yıkarsınız ortalığı covid movid dinlemez sokağa dökülür federasyon basarsınız
-1,tedbirler alındı artık koronadan korona korkacak okul üniformam koronasavar havalı emoij* öğrencilerölmekistemiyor
0,bilgisizliğinden savunuyor türkiyede covid izole hekim ikisi veteriner hekim viroloji dersi alan virüsü bilen tek meslek grubunun veteriner hekimler bilmiyor biontech-pfizer aşısının başında veteriner hekimler bilmiyor cehalet
-1,pandemi sürecinde eğitim uzaktan hayat devam sınavlar olacak sınavlarda kardeşlerimizin kitaplara ihtiyacı olacak verilen destekten haliliye belediye başkanımız sn ‘e kalbi duygularımla şükranlarımı iletiyorum
-1,07032021 genel durum vaka ortalamamız aktif vaka sayımız ağır hasta sayımız pozitif test oranımızda önceki güne artış sürüyor günlük vefat sayımız artsa haftalık vefat ortalamamızda önceki güne azalma devam
1,düşünsene pandemi bitmiş senle alice müzikaline gidiyoruz
-1,aylardır gereken açık havada-stadyumda sakaryaspor kongresi covid sebebi açıklamayla ertelenip duruyor aynı işi çook kalabalık şekilde kendilerini şaşırmıyoruz
-1,yorulduk sıkıldık bunaldık artık derslere odaklanalım aile sıkıntılarımıza derman arayalım pandemi nedeni bozulmuş psikolojimizi yorulmuş ruhumuzu düzeltelim biraz empati istiyoruz erteleme sinavlariptalolsun sinavdayokuz iptaledilsin
-1,covid risk haritasında i̇stanbul kırmızıya dönmüş yarın çocuklarımız okula gidecekler lütfen okulları tatil edin yeteri aşılama yapılmadı
-1,aşı düzeltecek bas bas bağırıyorlar aşi olsaniz bi̇tmeyecek di̇ye 10 yil boyunca yil aşilanacaksiniz diyorlar maskeye kısıtlamalara devam diyorlar uyanacaksınız uyandırır bilmiyorum inanın
-1,arkadaşım aynı durum canada'da mevcut kapalı new orleans vakanın tek işletme kapalı pandemi demiyorum sanıyorsan maske koruyor ozaman devam
1,i̇stihdam beraberinde verimi getirir pandemi sürecinde nefes tapu kadastro‘da istihdam edilmek 1500 atama istiyoruz emlakveemlakyönetimi
-1,adaleti sağlıyoruz kapatın bakanlığı boşuna elektrik gitmesin kadinasiddetehayir ibrahimzaraptutuklansın istanbulsozlesmesiyasatir artıkyeter fight4womenturkey gamzeyeyardımedin
-1,“gundemi mesgul etmek” derken gundem korona degil canimizi sevdiklerimizi tehlikeye atalim blm icin kullanilan tagin kullanilmasi yanlisti bence gayet hakliyiz
-1,korona 1 vaka ziya öğrencimizin sağlığı önemli kapatıyoruz okulları korona 10000 vaka ziyasaçmalamayın demedim ironiydi öğrencilerölmekistemiyor öğrencilerölmekistemiyor
-1,all star seçimlerine demedim oyuncuların oraya gitmesi falan baya sıkıntı luka covid sezonu kapatma nedeni resmen
1,öğretmenlerim pandemi yüzünden sancılı süreçteyim desteğinizi esirgemeyerek 10 dakikanızı ayırıp yanıtlarsanız yardımı olacak okulöncesi
-1,+ kpss ortaöğretim evden çıktım korona kaptım sosyal mesafe kurallarına uymuş olmama yaşım belirtilerden anladım belirti göstermesem evde kronik rahatsızlığı babam bulaşacaktı hayat şartları
-1,saçma düşünce biliyoruz gün öleceğimizi adıma konuşuyorum aydan korunmaya çalıştım allah'a şükür covid olmadım yaptıklarım boşa biliyorum gezmeyi evde canım sıkıldı bunaldım sabrettim şimdi kendimi riske atıyorum
-1,merhaba adm mustafa susam garsonluk yapıyordum pandemi nedeni işsiz kaldım faturalar duruyor kirayı veremedim allah rızası yardım bekliyorum kötü durumdayım lütfen dalga geçmeyin sn çare 0006 2000 3020 0006 629917 garanti bankası lütfn gerçekten zor durum
-1,1 öğrenci korona 2500 kişi korona olmuştur demek öğrencilerölmekistemiyor 1 öğrenci korona 2500 kişi korona olmuştur demek öğrencilerölmekistemiyor 1 öğrenci korona 2500 kişi korona olmuştur demek öğrencilerölmekistemiyor
-1,ilginize teşekkür ederim umarım kısa sürede sonuçlandırır içimizi ferahlatırsınız duvarına çivi çakamıyorum empati yapmanızı rica ederim belirsizlik endişe pandemi döneminde mahvolan ruh halimizi beter
-1,riskli bölgedeyim kırmızı bölgede korona buşalma ihtimali nerdeyse 60 koronadan öleceğime gideyim camdan atlyayaım iyi öğrencilerölmekistemiyor
-1,yarın gebzede canpazarı gamzeyeyardımedin ziyaselçukladevam öğrencilerölmekistemiyor kadinasiddetehayır alper potuk yönetemediniz emre belözoğlu zeynelkorkmaztutuklansın muhammed ibrahimzaraptutuklansin istanbulsozlesmesiyasatir öldürüldü
-1,öğrencilerölmekistemiyor riskin yüksek illerde arkadaşlarım göz gözümün önünde not inadınız ölecek insan çevremde sayenizde kalmayacak aileme korona bulaştırırım
1,bildiğiniz başından aşının varyantlara etkili aşı ifade ettim türkiye şans söyledim söylediklerimi destekleyen yayınlar paylaştım
-1,fatih terim mac sonrası basın açıklamasında yaptigi açıklamada pandemi sonrası taraftar olmayışı futbolcuları art niyetli dedi bağıran yerde takla adam faul alıyor idmanlarda çalışma başkası yapınca tepki veriyor
-1,türkiye pandemi sürecinde dünyaya yardım örnek ülke iken imajı etmek chp'li ekrem almanya'dan yardım kolisi talebinde bulundu zihniyetten ülkeye asla hayır gelmez chp'li zihniyet millet iyi anılmasın eliden gelen ihaneti yapar teşkilat
-1,ögrencilerölmekistemiyor gençler galiba artık kabullenmemiz gerek sınav girecek tahmin ediyorum korona biraz insaf ederler sınıfta bırakmazlar hepimize geçmiş alttaki not
1,salgin hastalik süreci̇nde ai̇le eği̇ti̇mleri̇ devam edi̇yor “aileyi zararlı alışkanlıklardan korumak” elazığ i̇l müftülüğü aile rehberlik bürosu adrb ruh sağlığı hastanesi salgın hastalık covid-19 nedeniyle sosyal medya üzerinden toplumu aydınlatmaya dev
-1,kafeler pandemi nedeniyle okulları kapalı gençlerle dolu twitter sınavlar yüze yapılmasın okul açılmasın diyen velilerle dolu
0,başta konser yapıcak korona döneminde dedim sonra fazladan bileti buldu düşündüm anlamam 10 saniye sürdü malım
-1,öğrencilerölmekistemiyor evet gençler açık açık söylüyorum bunlara hakkım helal sınavlar iptal olmuyacak korona öleceğiz yazik
-1,bişey yapıyorum algısı yaratmaktan vazgeçin bakanım çocuklar okulda durmaz lütfen pandemi normal gelene durunuz öğretmenler maaşlarını alıyor mesele nedir yarım yamalik eğitim
0,covid ilk gün duvarlarımı iyi maviye boyamışım düşündüm sık sık gördüğüm tek köşede boyama hatası yapmışım obsesif tarafımı kaşıyor sürekli ilk gün
-1,hayır görmüyorum aşı üretilmesinin hızla yapılamaması insanların birbirine mesafe maske korunmaması görüyorum önündeki engellerinde kafa karıştıran ırl siyasi tüccarlar düşünüyorum i̇nsanları birlikte yaşamak teşvik etmek
-1,bıktım usandım stres gelecek kaygısı düşüncesiz insanlar başkanıydı sınavıydı mesafe temizlik corona ziye fahrettin yeter istemiyorum yemek yerken uyurken sabah kalkınca akşam ders yaparken mutsuzum cidden bıktım öğrencilerölmekistemiyor
-1,evet aşı sevkiyatı yapılmıyor bekleniyor bunuda chp engelliyor başları sıkıştı hemen chp yemiyor artık
1,i̇stihdam beraberinde verimi getirir pandemi sürecinde nefes tapu kadastro‘da istihdam edilmek 1500 atama istiyoruz emlakveemlakyönetimi
-1,milet aşı tam dedik düzeliyoruz şimdi yarın sınav olalım bak neler olucak artık evden dışarı markete bide ekmek almaya çıkarız yazık yazık valla yapın sesiz kalmayalım öğrencilerölmekistemiyor
-1,herşey ortada vaka bide eğlence merkezleri açılıyo üstüne okullar allah sonumuzu hayir etsi̇n yarın8 öğrencilerölmekistemiyor
-1,allahin izniyle korkuya tam tersi sevinmek vardir pandemi gosterdiki ulke ihtiyaclarimizin buyuk kismini kendimiz uretebiliyoruz hersey dahil hastanelerimiz tamam havalimanlari tamam ikmal yollari tamam asker hazir silahlar hazir ++
-1,sınavlardan sonra corona ölürsem vasiyetimdir ailem meb dava açsın kasten öldürmeye teşebbüsten dava acsınlar ögrencilerölmekistemiyor
-1,makalede değinilen başka konu covid enfeksiyonunun beyin üzerinde takım etkilerinin olmasının demans hastalarını duyarlı getirdiği bildiğiniz covid enfeksiyonu koku tat alma duyusunu etkiliyor baş ağrısına sebep
-1,babaannemle yaşıyorum babaannemin kronik hastalığı önce corona zorla atlattı halende etkileri devam corona kaldıramaz öğrencilerölmekistemiyor
-1,sondakika… 7 mart corona virüsü verileri açıklandı i̇şte son durum gaziantep haber-olay medya haberleri-son dakika haber- medya güncel haber sitesi
-1,şaka abartmak fiilini allah katında yaşamak nedir oluru test ediyosunuz boşuna stresten ölüyorum ders çalışıcam uykumdan çalıyorum sırf son güne yatıp sonra hak korona eşitlik diyen insanlar yüzünden iptal istiyorum erteleme
-1,corona koğuşlar 25 kişi kağasitenin 2-3 katı doluluk oranı soykırımdır derhal tahliye derhal hukuk reformu derhal adalet gerekli
1,pandemi bitsin ilk bale kursuna gidiyorum içimdeki balerin susmuyor
-1,merhaba adm mustafa susam garsonluk yapıyordum pandemi nedeni işsiz kaldım faturalar duruyor kirayı veremedim allah rızası yardım bekliyorum kötü durumdayım lütfen dalga geçmeyin sn çare 0006 2000 3020 0006 629917 garanti bankası lütfn gerçekten zor durum
-1,sona yaklaşıyoruz beyler yarın hepimiz sınav olacağız duyurmaya çalıştığımız sesimizi duymayıp takmayan ziya selçuk'u fahrettin koca'yı asla unutmayacağım corona kaygısı sınav stresiyle okula gideceğim haydi hayırlısı ogrencilerolmekistemiyor
-1,i̇lin başka yolu şiddet devlet engellemek sorunu çözüyor işi aşı ekmegi varmı açmı sorun tv dizilerle zehirle aileyi yık heryeri aşkı memnu sarmış ee savcı üstüne gidecekmiş aile yıkılmış ülkede aile devlet yıkılmış
